pbp_id,date,tny_name,tour,draw,server1,server2,winner,pbp,score_pbp,adf_flag,wh_minutes,date_dt,year,p1_n,p2_n,winner_n,loser_n,score_n,match_key_local,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score_atp,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,pressure_level,_merge,match_id,rank_gap_abs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11176208,31 May 17,Men'sFrenchOpen,ATP,Main,Steve Johnson,Borna Coric,1,SRSRSRRSSS;RRRSAR;SSSRA;SRRSSS;SRSSDRAS;DSSRAS;RRSSSS;SDRSRSRR.SRSSRS;RRSRSSSS;RSASS;RSASS;RRSRSSARSS;SASS;RSRSSS;SSRSS;RARSSA;ASRSRRSS;SSRRAS;SSAS;R/SA/SS/RS/SS/SS/SS/SS/SA/R.RRSSSS;ASSS;SSDRSRSRSA;SRSSRS;RSSAS;DSRSRR;SSRRSA;SSSA;SSSS.SADSS;SDRRSSSS;SRRRD;SSRRRSSS;ADSRSS;SRRSSS;SSRSS;SSRRSRRR;SSDRSS;RSRSRSSRRSRSRSSRSS;RSRSSS;RSSSS;S/SR/SR/SS/RS/SR/SS/R,6-2 7-6(8) 3-6 7-6(6),1,229,2017-05-31,2017,steve johnson,borna coric,steve johnson,borna coric,6-2 7-6(8) 3-6 7-6(6),12189,2017-520,Roland Garros,Clay,128.0,G,20170529.0,189.0,105449.0,25.0,,Steve Johnson,R,188.0,USA,27.4,106432.0,,,Borna Coric,R,188.0,CRO,20.5,6-2 7-6(8) 3-6 7-6(6),5.0,R64,233.0,12.0,6.0,137.0,75.0,61.0,32.0,21.0,3.0,5.0,10.0,4.0,160.0,90.0,62.0,41.0,20.0,12.0,15.0,26.0,1565.0,40.0,1011.0,high,both,11176208,14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11171574,31 May 17,Men'sFrenchOpen,ATP,Main,Horacio Zeballos,Ivo Karlovic,1,RSSSS;SSAS;SSSS;SRRSRASA;RSASS;SSRRARARSS;SSAS;ASSDA;SSSS;SASS;SSSS;ASSA;S/SA/SS/RA/SA/AA/S.SASDA;SDSSRRSS;SSSRA;SSSDRS;SSRAS;SSSA;SDAADS;SSSS;RSSSRS;SSSS;RSASA;SSSS;S/AR/DS/SS/SA/SS/R.SSSRRRSS;RSRRR;SSRRAS;ASAS;SSAS;DSAARS;SSRRSS;RSRARSSA;SSSS,7-6(5) 7-6(5) 6-3,1,133,2017-05-31,2017,horacio zeballos,ivo karlovic,horacio zeballos,ivo karlovic,7-6(5) 7-6(5) 6-3,12190,2017-520,Roland Garros,Clay,128.0,G,20170529.0,190.0,104547.0,,,Horacio Zeballos,L,188.0,ARG,32.0,103333.0,23.0,,Ivo Karlovic,R,208.0,CRO,38.2,7-6(5) 7-6(5) 6-3,5.0,R64,133.0,8.0,2.0,96.0,69.0,64.0,17.0,17.0,0.0,0.0,29.0,6.0,102.0,64.0,54.0,20.0,16.0,2.0,3.0,65.0,793.0,24.0,1820.0,high,both,11171574,41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11161047,31 May 17,Men'sFrenchOpen,ATP,Main,Jo-Wilfried Tsonga,Renzo Olivo,2,SSSS;SRSSRS;SSRAS;RSSSS;SSSS;RSSRSS;SRSRRSRSRSSS;SSSS;SRRSRSRSSRRR;DSSRRR;SRRSARRSDR;SSSS.RRSSSS;DSRSSS;SRSSRRRR;RSSRSS;SRRRSSSS;SRDSSRSRSRSS;SSSRS;SRSSRS;RRSSRSSRSS;SSRSRRSRSRSS.SSRRSS;SSRSS;SSSS;SSRSRS;SSSS;RSRRSR;RSSRAS;SRSSRRSS;SSRRRR;SSSRS;SSSS;SRSSRS;S/SS/SS/SR/SS/SS/RS/R.SRSRSRSRRSSRSS;RSSSS;RRRR;RRSSRARSSDSRRR;SRRSSS;DRRSSD;SSRRRSSRSRRSSRSS;RSSDSRSS;RRRSSR;RRRSSSSRRR,7-5 6-4 6-7(6) 6-4,1,-331,2017-05-31,2017,jo wilfried tsonga,renzo olivo,renzo olivo,jo wilfried tsonga,7-5 6-4 6-7(6) 6-4,12191,2017-520,Roland Garros,Clay,128.0,G,20170529.0,124.0,105952.0,,,Renzo Olivo,R,178.0,ARG,25.2,104542.0,12.0,,Jo-Wilfried Tsonga,R,188.0,FRA,32.1,7-5 6-4 6-7(6) 6-4,5.0,R128,211.0,0.0,3.0,162.0,110.0,73.0,26.0,22.0,6.0,10.0,4.0,5.0,164.0,107.0,72.0,27.0,22.0,16.0,23.0,91.0,593.0,11.0,3120.0,high,both,11161047,80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11171608,31 May 17,Men'sFrenchOpen,ATP,Main,Grigor Dimitrov,Tommy Robredo,1,SRSSS;RSRRSSSS;RSSSS;SSRRRSRR;SSRSS;SSSRS;SRSSS;SSSRRS;RSSSS.RDSSSRSS;SSSS;SSSS;RRSSSRRSSDSRSS;RRRSR;RSRSSRSA;SSSDS;SSSRRS;RSRSSS;RSSAS.SRSSS;RSSSS;RSRRSSSS;SSRSS;SSSRS;RASSRRSS;SRSAS;DSRSSS;SRSSRS;SSAS;RSRSRR;DSSSS,6-3 6-4 7-5,1,133,2017-05-31,2017,grigor dimitrov,tommy robredo,grigor dimitrov,tommy robredo,6-3 6-4 7-5,12192,2017-520,Roland Garros,Clay,128.0,G,20170529.0,183.0,105777.0,11.0,,Grigor Dimitrov,R,191.0,BUL,26.0,103990.0,,,Tommy Robredo,R,180.0,ESP,35.0,6-3 6-4 7-5,5.0,R64,133.0,4.0,4.0,95.0,65.0,56.0,14.0,16.0,1.0,1.0,1.0,2.0,90.0,61.0,39.0,18.0,15.0,6.0,9.0,13.0,2900.0,274.0,192.0,high,both,11171608,261.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11175771,31 May 17,Men'sFrenchOpen,ATP,Main,Viktor Troicki,Nikoloz Basilashvili,2,RRDR;RSSARRRSRSSS;DRRASSSS;RSSSS;SSSS;SSRRRSRR;RRRSR;RSSSA;SRDSSRSA;RSRRR;SRSRRSSS;SSSS;A/SS/SD/SR/RR/S.SSRSS;SSAA;RSSRSS;SSSRDS;RSRSSS;RASSS;SSSS;SRSRRR;RSRSSRRR;SRRSSDRSSRSS;SRSSRS;SSSA;S/SR/SS/RA/SS.RSSRSRRSARRASA;SSRSRS;SDRRSSRR;RSSSRS;SRSRSRSS;SRRSRR;RSRSAS;SSSS;SSRSS;SSSRS;SSAA;RSSSS;S/RS/SR/SS/SS/SS/SR/S,7-6(3) 7-6(2) 7-6(6),1,158,2017-05-31,2017,viktor troicki,nikoloz basilashvili,nikoloz basilashvili,viktor troicki,7-6(3) 7-6(2) 7-6(6),12193,2017-520,Roland Garros,Clay,128.0,G,20170529.0,186.0,105932.0,,,Nikoloz Basilashvili,R,185.0,GEO,25.2,104678.0,,,Viktor Troicki,R,193.0,SRB,31.2,7-6(3) 7-6(2) 7-6(6),5.0,R64,158.0,2.0,0.0,123.0,91.0,67.0,16.0,18.0,3.0,7.0,14.0,7.0,135.0,70.0,53.0,29.0,18.0,10.0,14.0,63.0,811.0,35.0,1135.0,high,both,11175771,28.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11171612,31 May 17,Men'sFrenchOpen,ATP,Main,Guillermo Garcia-Lopez,Marco Trungelliti,1,DSSDRD;RSSRRSSRAS;SSSA;DSASRRRR;SDRASS;SSSS;SSSS;SSRRSRSS;RSDRR;DSRSRR;RSASDS;SRSRRSRD.RSAARS;RSSSRS;RSRSSRSS;RRSSAS;RSRSSS;RSRSSRSS;SSSRRRDSSS;SRRSSS;SSSS;RSRRR.SRDRR;SDRRR;RRRSR;SRSSS;SSSA;RSRSSRSRRSRSSS;SSSA;SRSRRSRSSRRR;RRSRR;RRRAR;RSRSSS;RSSSRRSDSRSRSRRR,7-5 6-4 7-5,1,147,2017-05-31,2017,guillermo garcia lopez,marco trungelliti,guillermo garcia lopez,marco trungelliti,7-5 6-4 7-5,12194,2017-520,Roland Garros,Clay,128.0,G,20170529.0,181.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,33.9,105477.0,,Q,Marco Trungelliti,R,178.0,ARG,27.3,7-5 6-4 7-5,5.0,R64,147.0,7.0,8.0,94.0,40.0,29.0,28.0,17.0,2.0,7.0,4.0,6.0,132.0,75.0,46.0,21.0,17.0,7.0,15.0,153.0,372.0,162.0,348.0,high,both,11171612,9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11176169,31 May 17,Men'sFrenchOpen,ATP,Main,Novak Djokovic,Joao Sousa,1,RSSSS;SRDRSR;RSSRSRSS;RSRRSR;SSSRS;RRSRSSSS;RSSRSS.RSSSS;SSSS;SSRRRSRSRR;RSRDSR;RSRRR;RSSSS;RSSSRA;SSSS;SRSAS;RSSRSRSS.SRSSRS;RSRSSA;SSSRS;SRSSS;SRRSSRRSSS;SSRRSRSRSRRSSS;SRDRR;SRSRRSRSSRSS;RSRRSR,6-1 6-4 6-3,1,126,2017-05-31,2017,novak djokovic,joao sousa,novak djokovic,joao sousa,6-1 6-4 6-3,12195,2017-520,Roland Garros,Clay,128.0,G,20170529.0,195.0,104925.0,2.0,,Novak Djokovic,R,188.0,SRB,30.0,105311.0,,,Joao Sousa,R,185.0,POR,28.1,6-1 6-4 6-3,5.0,R64,127.0,2.0,1.0,88.0,51.0,41.0,18.0,13.0,4.0,5.0,2.0,2.0,83.0,46.0,28.0,15.0,13.0,8.0,14.0,2.0,7445.0,59.0,830.0,high,both,11176169,57.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11176111,31 May 17,Men'sFrenchOpen,ATP,Main,Rafael Nadal,Robin Haase,1,SSSRRS;SRRSRSSDRR;SSRSA;SRSAS;SSAS;RSRRSR;RASSS.ARADSS;RSSRSS;RSRRSR;SSSRS;SSSRS;SSSS;SASDS;RSSSS;RSSSS;SSSRS.SASS;SSSS;SRRSARSRRSSS;RSRSAS;RRRSR;SSSDS;SSRSS;SRSRSS;SRSRRD,6-1 6-4 6-3,1,109,2017-05-31,2017,rafael nadal,robin haase,rafael nadal,robin haase,6-1 6-4 6-3,12196,2017-520,Roland Garros,Clay,128.0,G,20170529.0,187.0,104745.0,4.0,,Rafael Nadal,L,185.0,ESP,30.9,104898.0,,,Robin Haase,R,191.0,NED,30.1,6-1 6-4 6-3,5.0,R64,109.0,4.0,1.0,66.0,46.0,35.0,17.0,13.0,0.0,0.0,6.0,4.0,80.0,51.0,32.0,14.0,13.0,5.0,10.0,4.0,5375.0,46.0,948.0,high,both,11176111,42.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11176283,31 May 17,Men'sFrenchOpen,ATP,Main,Milos Raonic,Rogerio Dutra Silva,1,SDSSS;RSRSSS;RSRRR;SSRRSDRR;SSSA;SRSSRRRSSS;SRRSRR;SSSDS;SSAS;SRSRSS.SRSAS;SRSRSS;ASSS;SSSRS;RSSSRRSS;DRRSSSRR;SDSSRA;SRRDSR.SAARA;SSSS;SRRRSSAA;RSRSSS;RSSSS;RSRSRSRSRSDSRR;ASADA;RSSSS;SDSRRSRSARAS.RRSSSS;SSAS;SSAS;SSSA;RSSSS;SSSRS;SDSSRS;SSARDS;RRRSSSRSSRRSRSDR;AAAA,4-6 6-2 6-3 6-4,1,143,2017-05-31,2017,milos raonic,rogerio dutra silva,milos raonic,rogerio dutra silva,4-6 6-2 6-3 6-4,12197,2017-520,Roland Garros,Clay,128.0,G,20170529.0,180.0,105683.0,5.0,,Milos Raonic,R,196.0,CAN,26.4,104297.0,,,Rogerio Dutra Silva,R,178.0,BRA,33.3,4-6 6-2 6-3 6-4,5.0,R64,143.0,25.0,5.0,105.0,76.0,58.0,18.0,19.0,4.0,6.0,1.0,7.0,126.0,78.0,51.0,24.0,18.0,15.0,20.0,6.0,4450.0,79.0,673.0,high,both,11176283,73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11171495,31 May 17,Men'sFrenchOpen,ATP,Main,Pablo Carreno Busta,Taro Daniel,1,SSRRRSSRSRSS;DRSRSSSS;SRSRRARSSRRSRR;SSRSS;RSSSS;RSSSA;SSSDS;SSARRRRSRSRR;ASSA;SSSRS;SRSSA;RRSRSR.SARSS;SSSS;SRSRSRSS;SRSSS;RRSSSRRR;RSSSS;SRSSS;RRRR;ASRSRS;RSRDSR.RSSSRS;DRSSSS;RRSRAR;SRRSARSRSRRSRSRSRSSS;SRSRARAS;RRRSSSSS;RASSA;SASA;RSSRAS;RSRSRSSS.SSRRSA;SSRRRR;SSSRS;RRSRR;RSASDS;RRRR,7-5 6-4 4-6 6-0,1,156,2017-05-31,2017,pablo carreno busta,taro daniel,pablo carreno busta,taro daniel,7-5 6-4 4-6 6-0,12199,2017-520,Roland Garros,Clay,128.0,G,20170529.0,182.0,105807.0,20.0,,Pablo Carreno Busta,R,188.0,ESP,25.8,106121.0,,Q,Taro Daniel,R,191.0,JPN,24.3,7-5 6-4 4-6 6-0,5.0,R64,161.0,15.0,2.0,125.0,80.0,53.0,27.0,19.0,5.0,8.0,5.0,3.0,126.0,81.0,53.0,17.0,19.0,14.0,21.0,21.0,2045.0,102.0,544.0,high,both,11171495,81.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11175772,31 May 17,Men'sFrenchOpen,ATP,Main,Roberto Bautista Agut,Mikhail Kukushkin,1,RSSRRSSS;SSSRS;RRSRR;SSSRRRSS;SSSS;SRRRSR;SSSS;SRSRSRRR;SSSS.SSSS;SRSAS;SSSS;SSRSS;SSSS;RRRSR;SSSRRS;SSSRRRRSSS;RSSSRS.RSSRSS;SRRSSS;SSSRRS;RRSSSRRSRR;SSSRS;SDSSS;SRSRRSSRRSSS;RSSRSS;RSSSRS.SSRRSS;SSARS;RSSRSRSRSS;SSSA;SRSRRR;SRSRSDRSSS;RSSRSRRR;SRRRSR;SRSSA;SRRRSR;SSRRSRRSRSRR;SRRRSR;A/SS/RS/RS/RR/S,6-3 3-6 6-3 7-6(3),1,174,2017-05-31,2017,roberto bautista agut,mikhail kukushkin,roberto bautista agut,mikhail kukushkin,6-3 3-6 6-3 7-6(3),12200,2017-520,Roland Garros,Clay,128.0,G,20170529.0,185.0,105138.0,17.0,,Roberto Bautista Agut,R,183.0,ESP,29.1,105062.0,,,Mikhail Kukushkin,R,183.0,KAZ,29.4,6-3 3-6 6-3 7-6(3),5.0,R64,175.0,3.0,1.0,126.0,75.0,54.0,26.0,20.0,9.0,14.0,2.0,1.0,130.0,99.0,60.0,16.0,19.0,4.0,10.0,18.0,2155.0,85.0,630.0,high,both,11175772,67.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11175770,31 May 17,Men'sFrenchOpen,ATP,Main,Jiri Vesely,Aljaz Bedene,1,SSRSS;SSRSS;SSSS;SRARRSSRDR;RRRSSSSS;RSSSS;SSRSRRSS;ASAS;SSSRS.ARRRSR;SASRS;SRSSRRAS;RSSSRS;SASA;SRSSDS;SRSRRSSRAS;SAAS;RRSRR.RSSSS;SSRSS;SSRSS;SRRSSRSS;SSRSS;SRSSS;RAARRD;ASRSA;SSAA;RSSSRS.RSRSRSRSRAAA;SSSDRS;SSRRSDSDSRRASS;SRSSS;DRSRSASS;RSRSSA;RSSSRS;RRSRSD;RADSRSSRRSDSSRSS,6-3 6-3 4-6 6-3,1,172,2017-05-31,2017,jiri vesely,aljaz bedene,jiri vesely,aljaz bedene,6-3 6-3 4-6 6-3,12201,2017-520,Roland Garros,Clay,128.0,G,20170529.0,184.0,106210.0,,,Jiri Vesely,L,198.0,CZE,23.8,105379.0,,,Aljaz Bedene,R,181.0,SLO,27.8,6-3 6-3 4-6 6-3,5.0,R64,172.0,13.0,8.0,132.0,75.0,59.0,30.0,19.0,12.0,13.0,12.0,3.0,109.0,54.0,40.0,29.0,18.0,4.0,8.0,57.0,840.0,52.0,898.0,high,both,11175770,5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11171636,31 May 17,Men'sFrenchOpen,ATP,Main,Thomaz Bellucci,Lucas Pouille,2,SDDSRSSS;RSRSRR;SRRSRSSS;RSSSS;SSSS;DSSSS;SRSSS;SSRSRDSS;RRSRR;RSSSRS;SSSS;RRARSSRASRSS;R/SR/RS/SD/SS/SS/R.RSSRSDSS;RRSSSS;RRSSSS;DDSASRSDRR;SSRDSS;SRRDR;RASSRRDSSDSS.RRRR;SSSS;SRDRR;SRRRR;RRSSSDRSRSRR;SRASS;SSSA;SRRSSRSA,7-6(5) 6-1 6-2,1,128,2017-05-31,2017,thomaz bellucci,lucas pouille,lucas pouille,thomaz bellucci,7-6(5) 6-1 6-2,12202,2017-520,Roland Garros,Clay,128.0,G,20170529.0,192.0,106298.0,16.0,,Lucas Pouille,R,185.0,FRA,23.2,105064.0,,,Thomaz Bellucci,L,188.0,BRA,29.4,7-6(5) 6-1 6-2,5.0,R64,128.0,5.0,7.0,102.0,67.0,48.0,16.0,14.0,4.0,6.0,3.0,8.0,86.0,48.0,30.0,15.0,13.0,4.0,10.0,17.0,2320.0,61.0,827.0,high,both,11171636,44.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11176228,01 Jun 17,Men'sFrenchOpen,ATP,Main,Marin Cilic,Konstantin Kravchuk,1,SSSS;SRSARS;SASS;RSSRRR;SSSDS;RRSSRSRSRSSS;ARASRS;SSRSRRRSSS;SSSA.DRSSRR;RSASDRSDRSAS;RRSSRSSRRR;SSSS;SRSSRS;SDRSSRSS;SSSRS;SSSDA.SSRSS;RSSSS;ADRSRR;SSSRRS;SRASA;ASARS;ARRSRR;SASS,6-3 6-2 6-2,1,98,2017-06-01,2017,marin cilic,konstantin kravchuk,marin cilic,konstantin kravchuk,6-3 6-2 6-2,12203,2017-520,Roland Garros,Clay,128.0,G,20170529.0,179.0,105227.0,7.0,,Marin Cilic,R,198.0,CRO,28.6,104505.0,,,Konstantin Kravchuk,R,190.0,RUS,32.2,6-3 6-2 6-2,5.0,R64,98.0,11.0,5.0,72.0,44.0,42.0,14.0,13.0,1.0,1.0,5.0,2.0,83.0,57.0,37.0,8.0,12.0,5.0,10.0,8.0,3765.0,129.0,446.0,high,both,11176228,121.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11176352,01 Jun 17,Men'sFrenchOpen,ATP,Main,David Ferrer,Feliciano Lopez,2,RSRRSSSS;SRSSRRRSRSRR;SSSS;SSRSS;DSSSS;SSSS;RARRR;RRSSSRSS;SSSRS;SSRSS;RDRSR;SSSS.DSRRSR;ASRRRSSRDSSRSS;SSSRS;RRRSSR;SRRRSSSRSRSRDSSRSS;SSAS;SSSRRS;RSRRR;SSSA.RSSSS;SARRSS;SRSAS;SSDDRSRSRSSS;SSSRS;RRSRSSSRRD;RSSRARSRSDSDSRSRSRSS;SSSS;RSRRR;SRSRRSRSSS;SSRSS;SRSRRR.ASSS;RSSSS;SSRSS;SSRSS;SSAS;RSSSS;SSRRRSRSRR;SASS;RDRASSSS;RSDRSSSS.SRDSRSSRSS;SRSRDD;RSSAS;RSSSS;RRRR;RADRD;ARSAA;SSSS;RDRR;SDSSRRRR.,7-5 3-6 7-5 4-6 6-4,1,232,2017-06-01,2017,david ferrer,feliciano lopez,feliciano lopez,david ferrer,7-5 3-6 7-5 4-6 6-4,12204,2017-520,Roland Garros,Clay,128.0,G,20170529.0,178.0,103852.0,,,Feliciano Lopez,L,188.0,ESP,35.6,103970.0,30.0,,David Ferrer,R,175.0,ESP,35.1,7-5 3-6 7-5 4-6 6-4,5.0,R64,232.0,11.0,6.0,171.0,102.0,75.0,29.0,27.0,12.0,19.0,5.0,14.0,174.0,103.0,72.0,33.0,26.0,16.0,24.0,36.0,1115.0,33.0,1185.0,high,both,11176352,3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11181602,01 Jun 17,Men'sFrenchOpen,ATP,Main,John Isner,Paolo Lorenzi,1,RSSSA;SSSS;RSSSS;ARSRSRSS;DRSSSS;ASSDRS;RSSSA;RRRSSR;SSRRSS.SRSRSS;RSSSRRSRSS;SRSSRS;ASSA;SSSS;RSSSS;SSAA;SSSS;RSSSA;ARSSS;SSSS;SASA;R/SS/SS/AS/SR/A.SSRSS;SSSA;SRASA;SSRSS;ASRARS;SSSS;ASAS;RSRSSS;SRRRSAARSA;RSASS;SAAS;SSSS;S/RR/SS/SS/SA,6-3 7-6(3) 7-6(2),1,130,2017-06-01,2017,john isner,paolo lorenzi,john isner,paolo lorenzi,6-3 7-6(3) 7-6(2),12205,2017-520,Roland Garros,Clay,128.0,G,20170529.0,166.0,104545.0,21.0,,John Isner,R,208.0,USA,32.0,103893.0,,,Paolo Lorenzi,R,183.0,ITA,35.4,6-3 7-6(3) 7-6(2),5.0,R64,129.0,21.0,1.0,103.0,73.0,62.0,20.0,17.0,2.0,2.0,7.0,1.0,90.0,53.0,42.0,26.0,16.0,2.0,3.0,22.0,2020.0,34.0,1153.0,high,both,11181602,12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11181622,01 Jun 17,Men'sFrenchOpen,ATP,Main,Tomas Berdych,Karen Khachanov,2,SSSS;SRSSA;ARSSRRSS;SRSSRRSRSS;SRRSSS;SSSRA;RSRRSSRSSS;RSSSRA;SSSA;ASSS;RSSRSRRR;SRSSS.SRSSRA;SRSSRS;RRRSSR;SSSDA;SSSS;RAAAS;RRSARSSRSDSRSS;RSARSS;SRSSS;SSRRSS.RRRSR;RSSSS;SRSARS;RSASRRSS;ASSS;SSSRA;SRSAS;SRSRAS;SSRSS;SDSSS,7-5 6-4 6-4,1,133,2017-06-01,2017,tomas berdych,karen khachanov,karen khachanov,tomas berdych,7-5 6-4 6-4,12206,2017-520,Roland Garros,Clay,128.0,G,20170529.0,167.0,111575.0,,,Karen Khachanov,R,198.0,RUS,21.0,104607.0,13.0,,Tomas Berdych,R,196.0,CZE,31.6,7-5 6-4 6-4,5.0,R64,133.0,12.0,2.0,92.0,43.0,38.0,29.0,16.0,0.0,0.0,7.0,1.0,100.0,57.0,39.0,26.0,16.0,7.0,10.0,53.0,896.0,14.0,2885.0,high,both,11181622,39.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11181440,01 Jun 17,Men'sFrenchOpen,ATP,Main,Kei Nishikori,Jeremy Chardy,1,RRSRR;SRRDR;SSSRS;SSSA;SRSSS;SSSA;SSSS;RARSSDRR;SSSRS.SRSRSRRD;SSSS;DRRSR;SDRSSS;SRRSARRR;ASSS.SRSSDRRSRR;SSSDS;RSRRR;DSRRR;SRSSRS;SRRRSSSS;SSRSS;RRRSSSRARR;RSSSS;SSDSA;RSSSA;RSDSSRSA;R/SS/SS/RA/SA/SS/R,6-3 6-0 7-6(5),1,117,2017-06-01,2017,kei nishikori,jeremy chardy,kei nishikori,jeremy chardy,6-3 6-0 7-6(5),12207,2017-520,Roland Garros,Clay,128.0,G,20170529.0,171.0,105453.0,8.0,,Kei Nishikori,R,178.0,JPN,27.4,104871.0,,,Jeremy Chardy,R,188.0,FRA,30.2,6-3 6-0 7-6(5),5.0,R64,117.0,5.0,5.0,85.0,50.0,42.0,15.0,14.0,6.0,9.0,6.0,5.0,84.0,55.0,30.0,14.0,13.0,2.0,9.0,9.0,3650.0,74.0,705.0,high,both,11181440,65.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11181040,01 Jun 17,Men'sFrenchOpen,ATP,Main,Stan Wawrinka,Alexandr Dolgopolov,1,SARSA;DSRRSSSRRSRR;ASSS;SSRSS;DSRSARRSSS;SSRSS;SSRARRRD;SSRSS;RSRDSSRASS;RRRSR.RSRSSS;SSSRRRSS;SSSS;RSSSS;RSSSA;RASSS;SSSS;RARSARSRSRSRSS;SARSA;SRSSS;SSSA;SASS;S/RS/SS/SR/RS/SS/A.RRRR;SSARDS;SSSS;RRSSSRSRSRSS;SSSS;RARSSDRAARRR;SRSSS;SSSS;RRSSSA;SRASS;SSRRRSRR;RSSRSS,6-4 7-6(5) 7-5,1,154,2017-06-01,2017,stan wawrinka,alexandr dolgopolov,stan wawrinka,alexandr dolgopolov,6-4 7-6(5) 7-5,12208,2017-520,Roland Garros,Clay,128.0,G,20170529.0,172.0,104527.0,3.0,,Stan Wawrinka,R,183.0,SUI,32.1,105238.0,,,Alexandr Dolgopolov,R,180.0,UKR,28.5,6-4 7-6(5) 7-5,5.0,R64,154.0,16.0,5.0,116.0,70.0,52.0,28.0,17.0,5.0,7.0,6.0,1.0,110.0,71.0,51.0,19.0,17.0,5.0,9.0,3.0,5695.0,89.0,611.0,high,both,11181040,86.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11181051,01 Jun 17,Men'sFrenchOpen,ATP,Main,Denis Istomin,Hyeon Chung,2,SSSRS;RSSSS;RDSRSR;SSSS;SRRRR;SSSA;RSSRRR.SSSS;ASARS;SSSS;RSSRRR;SSRRSS;SRRRSSSS;SRSRSRRR;RSSSA;DSSSS;SSSS;SDRASRSRSS;ARSRSDDSRSRR.SRSSDS;SRRRR;SSRRRSSS;RRSRR;SRSSS;RSRDSSSRSS;SRSAS,6-1 7-5 6-1,1,111,2017-06-01,2017,denis istomin,hyeon chung,hyeon chung,denis istomin,6-1 7-5 6-1,12209,2017-520,Roland Garros,Clay,128.0,G,20170529.0,170.0,111202.0,,,Hyeon Chung,R,188.0,KOR,21.0,104797.0,,,Denis Istomin,R,185.0,UZB,30.7,6-1 7-5 6-1,5.0,R64,111.0,3.0,2.0,73.0,43.0,36.0,18.0,13.0,1.0,2.0,4.0,4.0,82.0,51.0,27.0,14.0,13.0,7.0,14.0,67.0,781.0,80.0,669.0,high,both,11181051,13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
